start,end,labels,filepath
1024,9312,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/99a9e15b.wav
22528,30816,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e57ad5db.wav
30720,39008,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e57ad5db.wav
1024,9312,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/30d491da.wav
0,8288,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f45d0ca6.wav
9216,17504,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3ed445a9.wav
1024,9312,Applause,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/773281e5.wav
2048,10336,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/db198721.wav
6144,14432,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4a19253c.wav
3072,11360,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f8b42c62.wav
4096,12384,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1fba0a3f.wav
26624,34912,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/eac33596.wav
3072,11360,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0f96f548.wav
1024,9312,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dabca820.wav
5120,13408,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b4ad0386.wav
1024,9312,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4b481849.wav
32768,41056,"Applause,Cheering",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e57ad5db.wav
0,8288,"Applause,Cheering,Clapping",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3ef9c96c.wav
2048,10336,"Applause,Cheering,Clapping",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/12f56dc6.wav
6144,14432,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/38b700ca.wav
0,8288,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0abe5490.wav
3072,11360,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f3a9cd99.wav
0,8288,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/91dc301c.wav
7168,15456,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/641d8548.wav
0,8288,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bf7d8753.wav
3072,11360,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c6f8f09e.wav
1024,9312,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/95ee16d6.wav
1024,9312,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c7138562.wav
4096,12384,"Applause,Cheering,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/71ecca4a.wav
3072,11360,"Applause,Clapping",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bd2b75d5.wav
5120,13408,"Applause,Clapping",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b3e084d4.wav
0,8288,"Applause,Clapping",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ae056ecf.wav
20480,28768,"Applause,Clapping,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2da03489.wav
5120,13408,"Applause,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/97ec7e07.wav
1024,9312,"Applause,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b39b169a.wav
1024,9312,"Applause,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b7946bcb.wav
6144,14432,"Applause,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ac6a34c7.wav
3072,11360,"Applause,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cf060638.wav
0,8288,"Applause,Crowd",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/516e4d1d.wav
0,8288,"Applause,Crowd,Screaming",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ae4a6429.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c3119162.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/28d16a7d.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/364e3fcc.wav
6144,14432,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e0343f10.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bf09ea86.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e7f48781.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5d5a668d.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e7995482.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3315ec7f.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e20b02c1.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5114b145.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/18370335.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/522998bf.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/52a025b9.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/52a3ad70.wav
10240,18528,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c13b0c3c.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f5342540.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f521c601.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6af58976.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f2af7e79.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f2f0a2b1.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/179f2a74.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/df2362c8.wav
11264,19552,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4e5c0a8a.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b99ed718.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/63502f19.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3f7d5cae.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4012be67.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/41249a54.wav
4096,12384,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4170112a.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b83ad210.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ed1509d3.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d45d01b7.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/15b8f8a1.wav
3072,11360,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/468106f3.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fad68b23.wav
7168,15456,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3c13f5cd.wav
12288,20576,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/489db4e9.wav
12288,20576,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6064a8a0.wav
16384,24672,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/276fca70.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cee6f3bb.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3a087c0a.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/efc46a8a.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4be092c8.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4d135390.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/284634d3.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ddcfbdf2.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3b1ed95a.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1a589226.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0006ae4e.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a0a09b04.wav
3072,11360,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/84dd0d96.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a78ec1ea.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a79b8dbb.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a1956322.wav
16384,24672,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9d7eeb06.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/aecd97a7.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fd6af2dd.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/015a50b9.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ff9a20a8.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9f025102.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/08bbd169.wav
1024,9312,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6d3d1420.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/734f83b2.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/73e11cc4.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/841185d5.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/928b1994.wav
17408,25696,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0bf07c62.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0b593941.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9f93d461.wav
7168,15456,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0bfe7e74.wav
2048,10336,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0d904cd7.wav
0,8288,Bark,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0a9c90be.wav
0,8288,"Bark,Chirp_and_tweet",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/daef6772.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3fc99b73.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1471bab1.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f09215d6.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c1ecfc08.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/70f240d9.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c20cf090.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e0efd5bc.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/56e9d181.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2a3093d4.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d7a8dee4.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e1c684a1.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/563ac791.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a855b6da.wav
2048,10336,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8399bce3.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c11b749c.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e013b1d3.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/16f547f9.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bc9a4979.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5f45d81d.wav
4096,12384,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dc094834.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dcddad32.wav
9216,17504,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/02a5aae7.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e925a078.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3c0fb161.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dd2be2b5.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3d940eb3.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d9353059.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/962ffc01.wav
1024,9312,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9a92f7d0.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/024e0fbe.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/baf7d8d0.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c0f18afb.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/28dc5d51.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8c80709a.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/24fa7afe.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/297bb25b.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4095adee.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9754de8d.wav
1024,9312,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c51525ca.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a122963e.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d6020a9d.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/319b8046.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/11c50e59.wav
4096,12384,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1e909392.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c6cefff0.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/105e51ce.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b51d386b.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/47090d8c.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6d845f31.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2b558f72.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6a1f5561.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d4d03e50.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7f41caa7.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/50ee09a3.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/09467c17.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/edeea125.wav
0,8288,Bass_drum,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6b7a2db2.wav
